id,site,nom,version,trad_version,lien_trad,statut,tags,type_moteur,traducteur,relecteur,type_trad,ac,image_url,trad_url,translator_url
67104,F95z,One Day at a Time,S2 Ch.21 P2,S2 Ch.20 P2,Traduction (mod inclus),EN COURS,"3dcg, anal sex, animated, corruption, creampie, group sex, handjob, harem, humor, lesbian, male protagonist, masturbation, milf, mobile game, multiple endings, oral sex, pov, romance, titfuck, vaginal sex, virgin, voyeurism",RenPy,shadow_steve3395,,Traduction Automatique,true,https://attachments.f95zone.to/2023/05/2668808_F_95_Banner.png,,
29036,F95z,One Last Salty Kiss,v1.6.1,v1.6.1,Traduction,TERMINÉ,"2dcg, kinetic novel, male protagonist, romance",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2019/04/299721_29jpsU.png,,
116304,F95z,One Lewd World,v0.287,v0.287,Traduction,ABANDONNÉ,"3dcg, animated, big ass, big tits, creampie, exhibitionism, female domination, female protagonist, futa/trans, group sex, monster girl, multiple penetration, oral sex, parody, sissification, teasing, transformation, vaginal sex, voyeurism",RenPy,Virusf,,Traduction Automatique,true,https://attachments.f95zone.to/2023/01/2353009_one_lewd_world_banner.jpg,,
821,F95z,One Night With Caroline,Unknown,Unknown,Traduction,TERMINÉ,"3dcg, adventure, anal sex, animated, big ass, big tits, groping, group sex, handjob, interracial, lesbian, male protagonist, masturbation, oral sex, titfuck, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2018/05/109281_s2.png,,
174061,F95z,One Shot,Ep.2,Intégrée,Intégrée,TERMINÉ,"3dcg, big tits, cosplay, humor, male domination, male protagonist, mobile game, oral sex, parody, point & click, vaginal sex",RenPy,Jason Lecoeur,,VO Française,true,https://attachments.f95zone.to/2023/09/2939856_Banniere.png,,
132,LewdCorner,One Summer in Loliwood,Completed,Completed,Traduction,TERMINÉ,"3dcg, anal sex, animated, creampie, group sex, incest, interracial, lesbian, loli, male protagonist, masturbation, milf, multiple endings, oral sex, vaginal sex, virgin, voyeurism",RenPy,Traducteur Anonyme,,Traduction Semi-Automatique,false,https://lewdcorner.com/attachments/osilsmols13d2-jpg.1582/,,
221887,F95z,One Wild Futa Nightclub,v1.0,v1.0,Traduction,TERMINÉ,"3dcg, ahegao, big ass, big tits, corruption, creampie, exhibitionism, female protagonist, futa/trans, group sex, male protagonist, mobile game, multiple penetration, oral sex, pov, teasing, vaginal sex, voyeurism",RenPy,Taxarian,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2024/08/3982581_banner2png.png,,
37667,F95z,Onii-chan Asobo,Final,Final,Traduction,TERMINÉ,"2dcg, big tits, creampie, handjob, japanese game, male protagonist, masturbation, oral sex, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2019/09/428166_main_menu.png,,
140612,F95z,OnlyFap- Fitness Baby,Final,Final,Traduction,TERMINÉ,"3dcg, animated, female protagonist, management, masturbation, oral sex, puzzle, sex toys, simulator, vaginal sex, voyeurism",Unity,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2022/12/2257449_cover.jpg,,
55785,F95z,Oppai Odyssey,v0.5.0a,v0.5.0a,Traduction,EN COURS,"3dcg, adventure, anal sex, animated, big ass, big tits, corruption, creampie, dating sim, fantasy, female domination, footjob, groping, group sex, handjob, harem, humiliation, lactation, lesbian, male domination, male protagonist, masturbation, mobile game, monster girl, multiple penetration, oral sex, pov, pregnancy, romance, sandbox, sci-fi, sex toys, spanking, teasing, tentacles, titfuck, trap, urination, vaginal sex, virgin, voyeurism",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2021/11/1535727_OO_Cover_Banner.png,,
28533,F95z,"Oppaicafe: My Mother, My Sister, and Me",Final,Final,Traduction,TERMINÉ,"2dcg, big tits, cheating, cosplay, japanese game, lactation, male protagonist, milf, multiple endings, pregnancy, romance",Autre,Jupiterwing,,Traduction Automatique,true,https://attachments.f95zone.to/2019/04/293860_Capture5.jpg,,
75302,F95z,Opportunity: A Sugar Baby Story,Ch 5,Ch 5,Traduction,TERMINÉ,"2dcg, adventure, anal sex, big ass, big tits, cosplay, dating sim, exhibitionism, female protagonist, futa/trans, groping, group sex, kinetic novel, lesbian, masturbation, milf, multiple penetration, oral sex, romance, sex toys, teasing, vaginal sex, voyeurism",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2021/02/1074203_screenshot0007.png,,
234164,F95z,Orange Smash,v0.8.2 Public,v0.8.2 Public,Traduction,EN COURS,"2dcg, ai cg, anal sex, animated, big ass, big tits, creampie, fantasy, female domination, footjob, groping, handjob, internal view, male domination, male protagonist, masturbation, mobile game, monster girl, oral sex, romance, spanking, stripping, teasing, vaginal sex",RenPy,Virusf,,Traduction Automatique,true,https://attachments.f95zone.to/2024/11/4286698_1732348106967.png,,
183779,F95z,Origin Story,S2 v0.9.3,v0.8.2,Traduction,EN COURS,"3dcg, anal sex, big tits, creampie, exhibitionism, graphic violence, groping, group sex, harem, humor, interracial, lesbian, male domination, male protagonist, masturbation, milf, multiple penetration, oral sex, point & click, prostitution, spanking, superpowers, swinging, titfuck, vaginal sex, virgin, voyeurism",RenPy,Frelon31,,Traduction Automatique,true,https://attachments.f95zone.to/2024/01/3334220_F95_Lower_Banner_New.png,,
74327,F95z,Oshun: Seduce The World,v0.2b,v0.2b,Traduction,ABANDONNÉ,"2dcg, adventure, animated, big ass, big tits, fantasy, male protagonist, milf, monster girl, teasing",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2021/02/1058709_baner_cen.jpg,,
191415,F95z,Otoko Orgy at Maid Boy Manor,Final,Final,Traduction,TERMINÉ,"2dcg, ahegao, anal sex, big ass, bukkake, censored, creampie, exhibitionism, gay, groping, group sex, handjob, harem, humiliation, japanese game, kinetic novel, male domination, male protagonist, masturbation, oral sex, romance, sex toys, teasing, trap, virgin, voiced",RenPy,Virusf,,Traduction Automatique,true,https://attachments.f95zone.to/2024/02/3344647_cover.jpg,,
87718,F95z,Our Home,v3.06.00,Intégrée,Intégrée,EN COURS,"3dcg, adventure, animated, big ass, big tits, graphic violence, handjob, male protagonist, milf, mobile game, multiple endings, oral sex, point & click, romance, vaginal sex",RenPy,,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2024/07/3856412_f95-2.gif,,
149458,F95z,Our Last Spring,v0.1.1 Ep.1,v0.1.1 Ep.1,Traduction,ABANDONNÉ,"3dcg, big tits, futa/trans, kinetic novel, male protagonist, multiple protagonist, oral sex, trap",RenPy,Virusf,,Traduction Automatique,true,https://attachments.f95zone.to/2023/02/2429914_NKw6z7.png,,
48813,F95z,Our Red String,Ch.14.2.3,Ch.14.1.4 Beta,Traduction (mod inclus),EN COURS,"2dcg, anal sex, bdsm, big ass, big tits, cheating, corruption, creampie, dating sim, exhibitionism, female domination, female protagonist, footjob, group sex, handjob, harem, interracial, lesbian, male domination, male protagonist, masturbation, milf, mobile game, multiple protagonist, netorare, oral sex, point & click, romance, sex toys, stripping, swinging, teasing, titfuck, turn based combat, vaginal sex",RenPy,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2020/03/615322_Our_Red_String.jpg,,
129528,F95z,Outrun,v1.0,v1.0,Traduction,TERMINÉ,"3dcg, anal sex, animated, big ass, big tits, creampie, graphic violence, group sex, harem, humor, kinetic novel, lactation, male protagonist, mobile game, oral sex, pregnancy, teasing, vaginal sex, virgin",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2022/10/2107214_1665010437652.png,,
184552,F95z,Over the Moon,v6.1.8,v6.1.8,Traduction,EN COURS,"3dcg, animated, creampie, exhibitionism, group sex, kinetic novel, male protagonist, mobile game, oral sex, pregnancy, sci-fi, spanking, teasing, vaginal sex, virgin",RenPy,Virusf,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2023/12/3172700_Stars_in_the_Moonlight.png,,
36056,F95z,Overlord H,R48,R48,Traduction,TERMINÉ,"3dcg, animated, creampie, fantasy, harem, interracial, male protagonist, masturbation, monster girl, parody, pregnancy, prostitution, sandbox, vaginal sex, virgin",RenPy,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2019/09/402324_5.png,,
245274,F95z,Package Perfect,v1.0 Ch.1,Intégrée,Intégrée,EN COURS,"3dcg, animated, big ass, big tits, futa/trans, futa/trans protagonist, masturbation, milf",RenPy,,,Traduction Automatique,true,https://attachments.f95zone.to/2025/02/4586099_banner.jpg,,
30569,F95z,Pain and Pleasure,v0.3,v0.3,Traduction,ABANDONNÉ,"3dcg, ahegao, anal sex, animated, bdsm, corruption, creampie, female protagonist, graphic violence, group sex, handjob, humiliation, kinetic novel, lesbian, male protagonist, masturbation, mobile game, oral sex, sex toys, spanking, urination, vaginal sex",RenPy,Virusf,,Traduction Automatique,true,https://attachments.f95zone.to/2019/05/320776_PP_banner.jpg,,
50281,F95z,Pale Carnations,Ch.4 Up.6 Public,Ch.4 Up.6 Public,Traduction,EN COURS,"3dcg, ahegao, anal sex, animated, bdsm, big ass, big tits, bukkake, cheating, creampie, exhibitionism, female domination, groping, group sex, handjob, humiliation, lactation, lesbian, male domination, male protagonist, masturbation, milf, mobile game, multiple penetration, oral sex, prostitution, romance, sex toys, spanking, swinging, teasing, titfuck, urination, vaginal sex, voyeurism",RenPy,Frelon31,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2024/03/3490378_PC_banner3.jpg,,
39023,F95z,Panacea,v0.802 Public,v0.802 Public,Traduction,TERMINÉ,"3dcg, anal sex, bdsm, big tits, corruption, female protagonist, futa/trans, group sex, lactation, lesbian, oral sex, point & click, sandbox, sci-fi, transformation, urination, vaginal sex",RenPy,LeRebel71,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2020/03/615319_Panacea.jpg,,
74581,F95z,Pandemic Covid-30,Ch. 1,Ch. 1,Traduction,ABANDONNÉ,"3dcg, adventure, big ass, big tits, male protagonist, milf, oral sex, rape, teasing",RenPy,Franky28,,Traduction Humaine,true,https://attachments.f95zone.to/2021/02/1062537_1613563632260.png,,
95729,F95z,Pandemommyum,v3.0,v3.0,Traduction,TERMINÉ,"2dcg, big ass, big tits, creampie, humor, kinetic novel, male protagonist, milf, mobile game, oral sex, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2021/09/1451838_9220fc1e78a9b8eafca7f32c5a26320d.png,,
17745,F95z,Pandora's Box,v1.0,v1.0,Traduction,TERMINÉ,"3dcg, anal sex, animated, big ass, corruption, exhibitionism, female protagonist, footjob, groping, lesbian, male protagonist, masturbation, multiple protagonist, netorare, oral sex, prostitution, vaginal sex, voyeurism",RenPy,LeRebel71,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2018/09/157914_1.png,,
82408,F95z,Pandora's Box 2,v0.40,v0.39,Traduction (mod inclus),EN COURS,"3dcg, adventure, animated, big ass, corruption, creampie, exhibitionism, female domination, female protagonist, footjob, futa/trans, groping, group sex, handjob, interracial, lesbian, male protagonist, multiple protagonist, netorare, oral sex, pregnancy, prostitution, urination, vaginal sex, voyeurism",RenPy,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2021/05/1212793__r4PJB.jpg,,
440,LewdCorner,Panic Attack - Saison 3,S03,S03,Traduction,TERMINÉ,"3dcg, anal sex, animated, bdsm, big ass, big tits, blackmail, cheating, corruption, cosplay, drugs, femdom, footjob, graphic violence, groping, horror, humiliation, humor, incest, interracial, lesbian, loli, maledom, milf, multiple protagonist, ntr, oral sex, point & click, pregnancy, rape, religion, romance, sexual harassment, slave, spanking, stripping, vaginal sex, virgin, voiced, voyeurism",RenPy,AngeDivin,,Traduction Semi-Automatique,false,https://lewdcorner.com/attachments/ivke-r-png.4497/,,
440,LewdCorner,Panic Attack - Saison 4,S04,S04,Traduction,TERMINÉ,"3dcg, anal sex, animated, bdsm, big ass, big tits, blackmail, cheating, corruption, cosplay, drugs, femdom, footjob, graphic violence, groping, horror, humiliation, humor, incest, interracial, lesbian, loli, maledom, milf, multiple protagonist, ntr, oral sex, point & click, pregnancy, rape, religion, romance, sexual harassment, slave, spanking, stripping, vaginal sex, virgin, voiced, voyeurism",RenPy,AngeDivin,,Traduction Humaine,false,https://lewdcorner.com/attachments/ivke-r-png.4497/,,
49204,F95z,Pantsu HUnityer: Back to the 90s,v1.1,Intégrée,Intégrée,TERMINÉ,"2dcg, adventure, animated, dating sim, humor, male protagonist, multiple endings, no sexual content, point & click, romance, voiced",Unity,,,Traduction Humaine,true,https://attachments.f95zone.to/2020/04/620844_BV5vT5.png,,
37856,F95z,Pantyhoes,v0.6,v0.6,Traduction,TERMINÉ,"3dcg, big ass, big tits, creampie, female domination, footjob, male domination, male protagonist, masturbation, oral sex, pregnancy, romance, stripping, teasing, titfuck, vaginal sex, voyeurism",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2019/10/431495_15.png,,
248251,F95z,Paradise City,v0.4.3,Intégrée,Intégrée,EN COURS,"3dcg, cheating, corruption, creampie, exhibitionism, group sex, harem, humiliation, interracial, male protagonist, masturbation, mobile game, multiple endings, netorare, oral sex, swinging, teasing, vaginal sex",RenPy,,,À tester,false,https://attachments.f95zone.to/2025/03/4672137_banner_final.png,,
139151,F95z,Paradise Island,v0.2B,Intégrée,Intégrée,EN COURS,"2dcg, animated, exhibitionism, female protagonist, handjob, masturbation, oral sex, point & click, prostitution, puzzle, sandbox, vaginal sex, voyeurism",Unity,,,Traduction Automatique,true,https://attachments.f95zone.to/2022/12/2229096_Banniere.png,,
92995,F95z,Parasite Black,v0.179,v0.179,Traduction,EN COURS,"2d game, 2dcg, anal sex, animated, bdsm, big ass, big tits, cheating, creampie, fantasy, furry, futa/trans, gay, graphic violence, group sex, handjob, harem, internal view, lactation, male protagonist, masturbation, milf, mobile game, monster girl, pregnancy, prostitution, sandbox, sex toys, strategy, stripping, teasing, tentacles, titfuck, transformation, turn based combat, vaginal sex, voyeurism",RenPy,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2021/09/1403678_1403661_1403293_parasite_black_cover1600x400.png,,
3222,F95z,Parental Love,v1.1,Intégrée,Intégrée,TERMINÉ,"3dcg, ahegao, anal sex, cheating, combat, corruption, creampie, gay, graphic violence, group sex, handjob, harem, lesbian, male protagonist, masturbation, milf, oral sex, pregnancy, romance, trap, urination, vaginal sex, virgin, voyeurism",RenPy,,,Traduction Humaine,true,https://attachments.f95zone.to/2017/08/27167_MpQ26VS9wWUEi3Zq5wMRZr8iSVLqdmdvjnHgsc1kszm1GmRvGiO4OV1efnRwdEIa.png,,
56872,F95z,Park after Dark,v0.26 Public,v0.26 Public,Traduction,EN COURS,"2dcg, anal sex, big tits, corruption, handjob, harem, humor, interracial, lesbian, male protagonist, management, masturbation, milf, mobile game, oral sex, parody, sandbox, stripping, superpowers, titfuck, trainer, vaginal sex, voyeurism",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2023/05/2684782_Cover_1.gif,,
99906,F95z,Part 3,v1.0.0,Intégrée,Intégrée,EN COURS,"3dcg, anal sex, animated, bdsm, big tits, creampie, footjob, group sex, milf, multiple protagonist, oral sex, swinging, titfuck, virgin",Autre,,,Traduction Automatique,true,https://attachments.f95zone.to/2021/11/1524111_part3.jpg,,
230523,F95z,Party Killer - A WebFame Halloween Special,v1.0,v1.0,Traduction,TERMINÉ,"2dcg, ahegao, big ass, cosplay, female protagonist, graphic violence, lesbian, masturbation, mobile game, multiple penetration, point & click, stripping, vaginal sex",RenPy,Frelon71,,Traduction Humaine,true,https://attachments.f95zone.to/2024/10/4186260_itch_cover_alt.png,,
244871,F95z,Passioners,v1.0,Intégrée,Intégrée,TERMINÉ,"3dcg, animated, creampie, handjob, harem, male protagonist, multiple endings, oral sex, pregnancy, puzzle, romance, sci-fi, vaginal sex",RenPy,,,À tester,true,https://attachments.f95zone.to/2025/02/4575550_1739532800856.png,,
1717,F95z,Peasant's Quest,v3.95,v3.95,Traduction,EN COURS,"2d game, 3dcg, adventure, ahegao, anal sex, animated, bdsm, big ass, big tits, cheating, combat, corruption, creampie, exhibitionism, fantasy, female domination, groping, group sex, handjob, harem, lactation, lesbian, male domination, male protagonist, masturbation, milf, monster girl, netorare, oral sex, pregnancy, prostitution, religion, rpg, sandbox, sex toys, spanking, stripping, teasing, titfuck, transformation, turn based combat, vaginal sex, virgin, voyeurism",RPGM,Jupiterwing,,Traduction Automatique,true,https://attachments.f95zone.to/2020/12/951273_217537_TitleScreen-2912x728.jpg,,
166424,F95z,Pecker PI,v0.5,v0.5,Traduction,EN COURS,"3dcg, animated, creampie, exhibitionism, handjob, humor, interracial, lesbian, male protagonist, oral sex, vaginal sex, voyeurism",RenPy,Frelon31,,Traduction Automatique,true,https://attachments.f95zone.to/2024/03/3475277_NewBanner6LIs.png,,
93269,F95z,Peerless Lust,v0.42,v0.42,Traduction,EN COURS,"3dcg, adventure, ahegao, anal sex, animated, big ass, big tits, cheating, corruption, creampie, exhibitionism, fantasy, female domination, female protagonist, footjob, futa/trans, groping, group sex, handjob, harem, lesbian, male protagonist, milf, mobile game, monster girl, multiple penetration, oral sex, sandbox, teasing, titfuck, transformation, vaginal sex, virgin, voyeurism",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2021/11/1530338_COVER.jpg,,
